id,man,ypr,lat_e,long_e,elvt_e,fov_e,lat,long,elvt,fov,yaw,ptch,roll,path
698,0,2.79338 -0.0966417 3.89666e-07,47.56291199,13.64506435,743.000000,0.717542,47.561,13.6431,833.000000,0.717542,2.79338,-0.0966417,3.89666E-07,
699,0,-1.99878 -0.0905062 0.0368132,47.366,11.9235,1897.000000,0.855226,47.3659616666667,11.9234833333333,1898.000000,0.8552260560,-1.99878,-0.0905062,0.0368132,
700,0,-1.31155 -0.216293 -0.0245421,47.3645,11.9227,1910.000000,0.855226,47.364475,11.92269,1910.500000,0.8552260560,-1.31155,-0.216293,-0.0245421,
701,0,2.09389 -0.14266 0.0245429,47.3619,11.926,1994.000000,0.855226,47.3625983333333,11.9263866666667,1972.000000,0.8552260560,2.09389,-0.14266,0.0245429,
702,0,-0.608991 -0.216292 0.0122717,47.3594,11.9224,2017.500000,0.855226,47.3594183333333,11.92241,2017.500000,0.8552260560,-0.608991,-0.216292,0.0122717,
703,0,-1.62755 -0.145729 0.0245424,47.3631,11.922,1932.000000,0.855226,47.363545,11.922315,1925.000000,0.8552260560,-1.62755,-0.145729,0.0245424,
704,0,-0.103541 -0.207853 -0.0368134,47.0752,9.96353,1858.500000,1.14268,47.075666,9.9635,1853.500000,1.1426759244,-0.103541,-0.207853,-0.0368134,
705,0,-0.160303 -0.190981 0.0122711,47.0777,9.93742,1184.000000,1.14268,47.077886,9.937297,1181.000000,1.1426759244,-0.160303,-0.190981,0.0122711,
706,0,-1.12057 0.00997139 -0.0368129,47.0752,9.96382,1861.500000,0.370696,47.075666,9.963666,1856.000000,0.3706962130,-1.12057,0.00997139,-0.0368129,
707,0,-2.24345 0.146495 0.0122714,47.0752,9.96411,1864.000000,1.14268,47.075666,9.963833,1855.000000,1.1426759244,-2.24345,0.146495,0.0122714,
708,1,-0.272184 -0.130403 0.0243849,46.6588,7.83527,1370.500000,1.11477,46.655691,7.833138,1499.500000,1.1760062002,-0.272184,-0.130403,0.0243849,
709,0,0.796136 -0.0107387 0.0245419,46.926,11.9788,1339.500000,0.998694,46.9260333333333,11.9788,1340.000000,0.9986942867,0.796136,-0.0107387,0.0245419,
710,0,2.92223 0.164135 0.0490845,46.7406,11.9612,2246.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,2.92223,0.164135,0.0490845,
711,0,-2.37614 -0.148795 0.0245423,46.7409,11.9618,2233.000000,0.621997,46.7409388888889,11.9617472222222,2233.000000,0.6219970863,-2.37614,-0.148795,0.0245423,
712,0,-2.34852 -0.0782318 0.0245422,46.741,11.9617,2231.000000,0.621997,46.7409777777778,11.9617472222222,2232.000000,0.6219970863,-2.34852,-0.0782318,0.0245422,
713,0,-2.04479 0.118118 0.0368131,46.7406,11.9612,2246.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,-2.04479,0.118118,0.0368131,
714,0,2.90996 0.237769 -0.0122712,46.741,11.9617,2231.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,2.90996,0.237769,-0.0122712,
715,0,-1.99571 0.145729 -4.02783e-08,46.741,11.9617,2231.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,-1.99571,0.145729,-4.02783E-08,
716,0,1.98957 0.00153272 -0.0122703,46.9259,11.9783,1335.500000,0.998694,46.9260861111111,11.9786138888889,1340.500000,0.9986942867,1.98957,0.00153272,-0.0122703,
717,0,-1.8147 0.0935721 1.04486e-07,46.7409,11.9618,2233.000000,0.489958,46.7409027777778,11.9617638888889,2234.000000,0.4899577397,-1.8147,0.0935721,1.04486E-07,
718,0,-1.7472 -0.044485 -0.0245419,46.7409,11.9618,2233.000000,0.56511,46.7408861111111,11.9617833333333,2234.000000,0.5651103820,-1.7472,-0.044485,-0.0245419,
719,0,-2.34852 -0.0935723 0.0245422,46.741,11.9617,2231.000000,0.621997,46.7409777777778,11.9617472222222,2232.000000,0.6219970863,-2.34852,-0.0935723,0.0245422,
720,0,-2.48658 -0.0751657 0.0245423,46.741,11.9617,2231.000000,0.761013,46.7409888888889,11.9617444444444,2231.000000,0.7610133966,-2.48658,-0.0751657,0.0245423,
721,0,-2.82712 0.0291446 0.0122711,46.741,11.9617,2231.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,-2.82712,0.0291446,0.0122711,
722,0,-2.1399 0.108913 -0.012271,46.7406,11.9612,2246.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,-2.1399,0.108913,-0.012271,
723,0,2.75043 0.283786 0.0368131,46.741,11.9617,2231.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,2.75043,0.283786,0.0368131,
724,0,2.87084 -0.120417 0.0245427,47.5607,13.6428,842.500000,1.14268,47.561,13.643166,833.000000,1.1426759244,2.87084,-0.120417,0.0245427,
725,0,-2.31248 -0.103544 0.0122712,47.561,13.6431,833.000000,0.845709,47.561169,13.643483,826.000000,0.8457085662,-2.31248,-0.103544,0.0122712,
726,0,-0.419541 0.299893 -0.0122703,47.561,13.6431,833.000000,0.318704,47.561169,13.643483,826.000000,0.3187035508,-0.419541,0.299893,-0.0122703,
727,0,2.26952 -0.0253117 -0.0245415,47.5602,13.6425,866.000000,1.14268,47.5603329999167,13.6428329999167,853.500000,1.1426759244,2.26952,-0.0253117,-0.0245415,
728,0,-2.57862 -0.25004 2.60603e-07,47.8654,8.02656,1431.000000,1.08084,47.8658333333333,8.026,1423.500000,1.0808399132,-2.57862,-0.25004,2.60603E-07,
729,0,0.535359 -0.0690306 -0.0245422,46.9231,8.91395,1877.000000,0.4819,46.9230933333333,8.913955,1877.000000,0.4819001336,0.535359,-0.0690306,-0.0245422,
730,0,-2.16138 -0.0352801 -0.012271,47.1471,9.41906,1718.500000,1.12594,47.1471,9.41906,1718.500000,1.12594,-2.16138,-0.0352801,-0.012271,
731,0,0.559902 -0.170272 0.0122709,46.9228,8.91377,1873.000000,1.44305,46.92278,8.91377166666667,1873.000000,1.4430513514,0.559902,-0.170272,0.0122709,
732,0,2.15525 0.0690301 4.98767e-07,47.56264114,13.64475727,736.000000,1.14268,47.5607,13.6428,842.500000,1.14268,2.15525,0.0690301,4.98767E-07,
733,0,0.182543 -0.127319 0.049084,47.8127,13.3122,1308.500000,1.18506,47.8127,13.3122,1308.500000,1.18506,0.182543,-0.127319,0.049084,
734,0,2.87928 0.03528 -0.0122708,47.4746,10.6472,1706.500000,0.114324,47.4752083023167,10.647057025525,1720.500000,0.1143242989,2.87928,0.03528,-0.0122708,
735,0,-0.369689 0.111982 -0.0368127,46.8991,11.1795,2326.500000,1.287,46.8990647222222,11.1794491666667,2328.000000,1.2870033044,-0.369689,0.111982,-0.0368127,
736,0,0.640439 0.106613 -0.0122711,47.1582,9.37973,1127.000000,1.24805,47.158497,9.379663,1128.000000,1.2480471596,0.640439,0.106613,-0.0122711,
737,0,0.477835 -0.151098 -0.0122712,47.1541,9.29424,2058.000000,1.17601,47.154492,9.293736,2146.500000,1.1760062002,0.477835,-0.151098,-0.0122712,
738,0,1.66744 -0.0138077 -0.0368112,47.8127,13.3122,1308.500000,0.487702,47.8127,13.3122,1308.500000,0.487702,1.66744,-0.0138077,-0.0368112,
739,0,1.36371 0.0628926 -1.13574e-06,47.8127,13.3122,1308.500000,1.18506,47.8127,13.3122,1308.500000,1.18506,1.36371,0.0628926,-1.13574E-06,
740,0,1.18654 0.0345126 -0.0122714,47.6516,11.2062,618.500000,0.582914,47.651944,11.206319,618.500000,0.5829140809,1.18654,0.0345126,-0.0122714,
741,0,-3.04802 -0.0628945 0.0122712,47.4786,10.6422,1919.500000,1.1327,47.4786276844083,10.6421715562639,1919.000000,1.1326954766,-3.04802,-0.0628945,0.0122712,
742,0,0.480903 0.0912721 0.0245422,47.1582,9.37973,1127.000000,1.24805,47.158497,9.379663,1128.000000,1.2480471596,0.480903,0.0912721,0.0245422,
743,0,-0.878973 -0.296057 -0.0122708,46.525,12.1115,1539.500000,1.81951,46.525025,12.1114616666667,1539.000000,1.8195078524,-0.878973,-0.296057,-0.0122708,
744,0,-1.83925 0.010738 0.0368132,47.1589,9.29999,1859.500000,0.268442,47.1588888888889,9.3,1859.500000,0.2684415316,-1.83925,0.010738,0.0368132,
745,0,-0.0352802 -0.16107 -0.0122711,47.6832,13.2365,1644.000000,0.728908,47.6832,13.2365,1644.000000,0.728908,-0.0352802,-0.16107,-0.0122711,
746,0,1.05385 0.188681 -0.0122712,47.04248428,8.281673431,632.000000,0.846936,47.0444,8.27966,643.000000,0.846936,1.05385,0.188681,-0.0122712,
747,0,2.07855 0.0352794 -0.0245413,46.68828583,7.855322838,563.500000,0.508599,46.6864,7.85743,564.000000,0.56511,2.07855,0.0352794,-0.0245413,
748,0,0.289922 0.237768 -0.024542,47.25663376,13.08946133,816.500000,0.582914,47.2586,13.0875,816.000000,0.582914,0.289922,0.237768,-0.024542,
749,0,-1.22258 0.010738 -0.0245418,47.4442,11.6184,1665.000000,1.28003,47.4441583333333,11.61838,1665.500000,1.2800346575,-1.22258,0.010738,-0.0245418,
750,0,0.84522 -0.173341 -0.0245429,47.4291,11.6169,2203.000000,0.972594,47.4290716666667,11.6168883333333,2200.500000,0.9725941772,0.84522,-0.173341,-0.0245429,
751,0,-0.593647 -0.289922 -7.75847e-07,47.4277,11.602,2001.500000,1.28003,47.4277533333333,11.60205,2005.000000,1.2800346575,-0.593647,-0.289922,-7.75847E-07,
752,0,-2.2166 -0.148795 0.0245426,46.3818,7.12234,1986.500000,0.927296,46.3818,7.12234,1986.500000,0.927296,-2.2166,-0.148795,0.0245426,
753,0,-2.68677 -0.0713297 0.0245423,46.3811,7.11815,2085.500000,1.287,46.381532,7.116994,2084.000000,1.2870033044,-2.68677,-0.0713297,0.0245423,
754,0,-0.0598287 -0.102777 0.012271,47.6828,13.2359,1612.000000,1.18506,47.6828,13.2359,1612.000000,1.18506,-0.0598287,-0.102777,0.012271,
755,0,1.52326 -0.121174 1.24944e-05,47.6815,13.2134,1629.000000,0.544429,47.6815,13.2134,1629.000000,0.544429,1.52326,-0.121174,1.24944E-05,
756,0,-1.13668 -0.207087 0.0368132,47.6832,13.2365,1644.000000,0.728908,47.6832,13.2365,1644.000000,0.728908,-1.13668,-0.207087,0.0368132,
757,0,-0.931124 -0.0751658 0.0245424,47.6832,13.2365,1644.000000,1.18506,47.6832,13.2365,1644.000000,1.18506,-0.931124,-0.0751658,0.0245424,
758,0,1.42814 -0.0628956 0.0122701,46.9477,7.60604,832.500000,1.12765,46.9477,7.60604,832.500000,1.12765,1.42814,-0.0628956,0.0122701,
759,0,2.09389 -0.0506204 0.0368138,47.3632,11.9263,1966.500000,0.855226,47.3632033333333,11.9263466666667,1965.500000,0.8552260560,2.09389,-0.0506204,0.0368138,
760,0,-1.1735 -0.0843674 -0.0122708,47.4248,11.6126,2170.000000,1.28003,47.424795,11.6125783333333,2170.000000,1.2800346575,-1.1735,-0.0843674,-0.0122708,
761,0,-0.796136 -0.480136 -0.0122711,47.4241,11.6073,2231.500000,1.28003,47.424105,11.6073066666667,2231.000000,1.2800346575,-0.796136,-0.480136,-0.0122711,
762,0,1.5938 0.345144 -0.0245526,47.4442,11.6184,1665.000000,1.28003,47.4441633333333,11.618375,1665.000000,1.2800346575,1.5938,0.345144,-0.0245526,
763,0,0.26231 -0.274582 -0.0122711,46.8597,11.8956,2311.000000,0.998694,46.8602416666667,11.8962027777778,2332.000000,0.9986942867,0.26231,-0.274582,-0.0122711,
764,0,2.88542 0.0598255 0.0368133,46.741,11.9617,2231.000000,0.776638,46.7409777777778,11.9617083333333,2232.000000,0.7766380919,2.88542,0.0598255,0.0368133,
765,0,-3.06949 -0.0536897 0.0368133,46.741,11.9617,2231.000000,0.998694,46.741,11.9617305555556,2231.000000,0.9986942867,-3.06949,-0.0536897,0.0368133,
766,0,-2.56942 -0.142659 0.0368128,46.741,11.9618,2231.000000,0.998694,46.7409833333333,11.96175,2232.000000,0.9986942867,-2.56942,-0.142659,0.0368128,
767,0,-2.74736 -0.0690301 0.0122712,46.741,11.9618,2231.000000,0.998694,46.7409638888889,11.9617666666667,2232.000000,0.9986942867,-2.74736,-0.0690301,0.0122712,
768,0,-1.96196 0.243904 -0.0368133,46.741,11.9618,2231.000000,0.998694,46.7409861111111,11.9617555555556,2231.500000,0.9986942867,-1.96196,0.243904,-0.0368133,
769,0,-2.97132 0.078232 0.0245423,46.741,11.9617,2231.000000,0.998694,46.7409972222222,11.9617416666667,2231.000000,0.9986942867,-2.97132,0.078232,0.0245423,
770,0,-2.47738 -0.0782318 0.0368132,46.741,11.9618,2231.000000,0.761013,46.7409888888889,11.9617638888889,2232.000000,0.7610133966,-2.47738,-0.0782318,0.0368132,
771,0,-1.83848 -0.0836008 -0.024542,47.0752,9.96382,1861.500000,1.14268,47.075666,9.963611,1855.500000,1.1426759244,-1.83848,-0.0836008,-0.024542,
772,0,-1.42814 -0.0414189 -0.0122708,47.0838623,9.868461609,749.500000,1.14268,47.082,9.87053,862.000000,1.14268,-1.42814,-0.0414189,-0.0122708,
773,0,1.50484 -0.228561 0.0368162,47.5957,15.1802,1933.500000,0.864816,47.5965866666667,15.1817333333333,1800.000000,0.8648162812,1.50484,-0.228561,0.0368162,
774,0,-3.02654 0.348214 -3.01086e-07,46.741,11.9617,2231.000000,0.776638,46.741,11.9616972222222,2231.000000,0.7766380919,-3.02654,0.348214,-3.01086E-07,
775,0,-2.57862 -0.0997078 0.0245424,46.741,11.9617,2231.000000,0.998694,46.7409583333333,11.9617472222222,2232.000000,0.9986942867,-2.57862,-0.0997078,0.0245424,
776,0,2.71668 0.299126 0.0122709,46.741,11.9617,2231.000000,0.998694,46.7409666666667,11.9617277777778,2232.500000,0.9986942867,2.71668,0.299126,0.0122709,
777,0,-1.83311 -0.044485 1.04252e-07,46.7409,11.9618,2233.000000,0.998694,46.7409361111111,11.9617944444444,2233.000000,0.9986942867,-1.83311,-0.044485,1.04252E-07,
778,0,2.51113 0.0506204 -0.0122706,46.926,11.9788,1339.500000,0.998694,46.926025,11.9787666666667,1340.000000,0.9986942867,2.51113,0.0506204,-0.0122706,
779,0,2.90382 0.0751658 0.0245424,46.7406,11.9612,2246.000000,0.776638,46.7409777777778,11.9617083333333,2232.000000,0.7766380919,2.90382,0.0751658,0.0245424,
780,0,-3.04495 -0.0567558 0.0490844,46.7406,11.9612,2246.000000,0.217323,46.7409944444444,11.9617388888889,2231.000000,0.2173226151,-3.04495,-0.0567558,0.0490844,
781,0,-2.40068 -0.0168734 0.0122711,46.7409,11.9618,2233.000000,0.998694,46.7409444444444,11.9617916666667,2232.500000,0.9986942867,-2.40068,-0.0168734,0.0122711,
782,0,2.75657 0.314467 0.0368126,46.741,11.9617,2231.000000,0.998694,46.7409666666667,11.9617277777778,2232.500000,0.9986942867,2.75657,0.314467,0.0368126,
783,0,-2.35159 -0.182542 0.012271,46.7409,11.9618,2233.000000,0.621997,46.7409388888889,11.9617472222222,2233.000000,0.6219970863,-2.35159,-0.182542,0.012271,
784,0,-2.15525 0.179476 -1.9332e-07,46.741,11.9618,2231.000000,0.998694,46.7409861111111,11.9617555555556,2231.500000,0.9986942867,-2.15525,0.179476,-1.9332E-07,
785,0,2.73202 0.225494 0.0122707,46.741,11.9617,2231.000000,0.998694,46.7409888888889,11.9617416666667,2231.000000,0.9986942867,2.73202,0.225494,0.0122707,
786,0,-2.10309 0.00766867 -0.024542,46.741,11.9617,2231.000000,0.998694,46.7409888888889,11.9617416666667,2231.000000,0.9986942867,-2.10309,0.00766867,-0.024542,
787,0,-2.19206 0.0997079 -0.012271,46.741,11.9617,2231.000000,0.998694,46.741,11.961725,2231.000000,0.9986942867,-2.19206,0.0997079,-0.012271,
788,0,-2.32091 -0.0138072 3.18246e-08,46.7409,11.9618,2233.000000,0.998694,46.7409166666667,11.9617722222222,2233.000000,0.9986942867,-2.32091,-0.0138072,3.18246E-08,
789,0,-2.90382 0.0444849 0.0368132,46.741,11.9617,2231.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,-2.90382,0.0444849,0.0368132,
790,0,-1.85458 -0.0352802 -0.0122709,46.741,11.9618,2231.000000,0.998694,46.7409861111111,11.9618027777778,2231.000000,0.9986942867,-1.85458,-0.0352802,-0.0122709,
791,0,2.80565 0.280717 0.0122708,46.7406,11.9612,2246.000000,0.927296,46.740975,11.9617444444444,2232.000000,0.9272960010,2.80565,0.280717,0.0122708,
792,0,-2.57249 -0.0997079 0.0245422,46.7406,11.9612,2246.000000,0.417364,46.7409555555556,11.9617055555556,2233.000000,0.4173638769,-2.57249,-0.0997079,0.0245422,
793,0,1.01626 0.118883 -1.1392e-07,46.847,11.0301,2582.500000,0.927296,46.847527,11.030441,2615.000000,0.9272960010,1.01626,0.118883,-1.1392E-07,
794,0,-1.79322 0.115048 -0.0122709,46.7404,11.9612,2250.500000,0.489958,46.7409027777778,11.9617638888889,2234.000000,0.4899577397,-1.79322,0.115048,-0.0122709,
795,0,-2.72588 -0.0628946 0.0122711,46.741,11.9618,2231.000000,0.998694,46.7409638888889,11.9617666666667,2232.000000,0.9986942867,-2.72588,-0.0628946,0.0122711,
796,0,-2.36693 -0.191747 0.0122712,46.7409,11.9618,2233.000000,0.998694,46.7409388888889,11.9617527777778,2233.000000,0.9986942867,-2.36693,-0.191747,0.0122712,
797,0,-2.56022 -0.090506 -0.0122709,46.741,11.9617,2231.000000,0.998694,46.7409888888889,11.9617361111111,2232.000000,0.9986942867,-2.56022,-0.090506,-0.0122709,
798,0,-2.55714 -0.0843672 9.28717e-08,46.7406,11.9612,2246.000000,0.998694,46.7409888888889,11.9617361111111,2232.000000,0.9986942867,-2.55714,-0.0843672,9.28717E-08,
799,0,-1.9773 0.176406 -0.0368129,46.7406,11.9612,2246.000000,0.998694,46.7409861111111,11.9617583333333,2231.500000,0.9986942867,-1.9773,0.176406,-0.0368129,
800,0,2.73816 0.302193 -0.0122715,46.741,11.9618,2231.000000,0.998694,46.7409861111111,11.9617555555556,2231.500000,0.9986942867,2.73816,0.302193,-0.0122715,
801,0,3.09097 0.0966418 0.0368133,46.7406,11.9612,2246.000000,0.998694,46.741,11.961725,2231.000000,0.9986942867,3.09097,0.0966418,0.0368133,
802,0,-2.5234 -0.0230089 -0.012271,46.7406,11.9612,2246.000000,0.998694,46.741,11.961725,2231.000000,0.9986942867,-2.5234,-0.0230089,-0.012271,
803,0,-1.86379 0.332873 6.8822e-08,46.741,11.9617,2231.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,-1.86379,0.332873,6.8822E-08,
804,0,-2.10922 0.0598254 0.0245423,46.741,11.9617,2231.000000,0.927296,46.7409694444444,11.9617472222222,2232.000000,0.9272960010,-2.10922,0.0598254,0.0245423,
805,0,-1.87606 -0.0291446 0.0245423,46.741,11.9618,2231.000000,0.998694,46.7409944444444,11.9618083333333,2231.000000,0.9986942867,-1.87606,-0.0291446,0.0245423,
806,0,-1.80319 -0.0559895 -0.0122708,46.8569,11.0245,2190.000000,0.761013,46.85735,11.024747,2183.000000,0.7610133966,-1.80319,-0.0559895,-0.0122708,
807,0,1.30849 0.00460159 0.0122705,46.8969,11.1761,2212.000000,1.17601,46.8968772222222,11.1761119444444,2210.000000,1.1760062002,1.30849,0.00460159,0.0122705,
808,0,-1.18884 0.130388 -0.036813,46.8426,11.037,2555.000000,1.17601,46.8425983333333,11.0370444444444,2555.500000,1.1760062002,-1.18884,0.130388,-0.036813,
809,0,2.71054 0.360485 -0.0859037,46.4142,7.78604,1884.000000,0.436758,46.4142,7.78604,1884.000000,0.436758,2.71054,0.360485,-0.0859037,
810,0,2.36079 0.0536896 -0.0490837,46.3698,7.12584,1778.500000,0.884749,46.3698,7.12584,1778.500000,0.884749,2.36079,0.0536896,-0.0490837,
811,1,-2.17133 -0.133122 -0.0172464,46.3777,7.11503,2281.000000,0.780506,46.377194,7.112445,2326.000000,0.7610133966,-2.17133,-0.133122,-0.0172464,
812,0,-2.94678 0.0168734 -0.024542,46.377,7.11281,2335.000000,0.548335,46.377,7.11281,2335.000000,0.548335,-2.94678,0.0168734,-0.024542,
813,0,0.0414175 -0.00153333 -0.0122711,47.0871,9.02065,989.000000,0.947487,47.0871,9.02065,989.000000,0.947487,0.0414175,-0.00153333,-0.0122711,
814,0,-0.980215 -0.0506206 -0.0368129,46.77737427,12.38363552,2337.000000,0.444479,46.7754,12.3816,2330.500000,0.444479,-0.980215,-0.0506206,-0.0368129,
815,0,-2.02639 0.121184 -9.14203e-09,46.3501,8.78597,926.500000,0.55071,46.3501,8.78597,926.500000,0.55071,-2.02639,0.121184,-9.14203E-09,
816,0,-0.366624 -0.151865 0.0122711,46.90156174,9.223935127,2654.500000,1.17601,46.9035,9.2259,2617.000000,1.17601,-0.366624,-0.151865,0.0122711,
817,0,-1.94969 -0.0475543 1.41765e-08,45.9021,6.88601,2281.000000,0.946166,45.9021,6.88601,2281.000000,0.946166,-1.94969,-0.0475543,1.41765E-08,
818,0,-0.633533 -0.262311 2.4079e-07,46.09204102,7.598515511,2944.500000,0.884749,46.0961,7.59447,2607.500000,0.884749,-0.633533,-0.262311,2.4079E-07,
819,0,-0.274581 0.133455 -0.0490841,47.05792236,12.79519272,1922.500000,0.404726,47.0598,12.7932,2046.500000,0.404726,-0.274581,0.133455,-0.0490841,
820,0,-1.69198 -0.185611 1.84768e-07,47.12422943,12.80246544,1730.000000,0.943443,47.1283,12.8066,1836.500000,0.943443,-1.69198,-0.185611,1.84768E-07,
821,0,0.148795 -0.0598255 -0.0613616,47.0654,9.96911,2047.000000,0.950022,47.0654,9.96911,2047.000000,0.950022,0.148795,-0.0598255,-0.0613616,
822,0,2.84247 0.0138072 -0.0859032,46.72740555,11.10250568,2138.500000,0.85502,46.7255,11.1045,2104.000000,0.950022,2.84247,0.0138072,-0.0859032,
823,0,2.76577 -0.0138073 -0.0245417,46.7334,11.0972,2147.500000,0.489958,46.7334281428572,11.0972529387806,2147.500000,0.4899577397,2.76577,-0.0138073,-0.0245417,
824,0,2.69827 -0.111982 -0.0368127,46.7208,11.1339,1288.500000,0.950022,46.720825,11.1339030000008,1288.500000,0.9500223146,2.69827,-0.111982,-0.0368127,
825,0,-0.120417 -0.166439 -2.48183e-08,46.5983,13.0064,1747.000000,0.927296,46.598623,13.007125,1758.500000,0.9272960010,-0.120417,-0.166439,-2.48183E-08,
826,0,1.1827 -0.0475553 0.0245418,46.7117,11.1352,1704.000000,0.950022,46.711708210525,11.1351792631589,1705.500000,0.9500223146,1.1827,-0.0475553,0.0245418,
827,0,1.31769 -0.21936 -0.0122715,46.7117,11.1352,1704.000000,0.41745,46.7117084224361,11.1351787451531,1705.500000,0.5565997880,1.31769,-0.21936,-0.0122715,
828,0,2.37307 -0.133455 -0.0245414,46.7335,11.0945,2222.000000,0.950022,46.7334516499999,11.0945095,2220.500000,0.9500223146,2.37307,-0.133455,-0.0245414,
829,0,1.82084 -0.15493 0.0368143,46.7328,11.0927,2289.000000,0.950022,46.7328002857167,11.092741821425,2287.000000,0.9500223146,1.82084,-0.15493,0.0368143,
830,0,-2.50192 0.0260784 0.0122711,46.6758,9.74264,2598.000000,0.272278,46.6758,9.74264,2598.000000,0.272278,-2.50192,0.0260784,0.0122711,
831,0,0.296058 -0.204018 -0.0122713,46.6741,9.7262,2535.500000,0.754595,46.6741,9.7262,2535.500000,0.754595,0.296058,-0.204018,-0.0122713,
832,0,1.07839 0.0935712 0.0613614,46.6733,9.71964,2307.000000,0.754595,46.6733,9.71964,2307.000000,0.754595,1.07839,0.0935712,0.0613614,
833,0,2.12763 0.0383489 -0.0122704,46.6678,9.71099,1871.500000,0.754595,46.6678,9.71099,1871.500000,0.754595,2.12763,0.0383489,-0.0122704,
834,0,-1.26017 -0.0974085 -0.024542,46.0263,6.99737,2212.000000,0.884749,46.026409,6.996231,2227.500000,0.8847491931,-1.26017,-0.0974085,-0.024542,
